journal_id,posting_datetime,debit_account,credit_account,amount,currency,source,user_id,user_role,is_reversal,description,risk_score,risk_level,risk_reasons,period_end,weekend,late_night,round_amount,manual,management_user,rare_account_pair,reversal,suggested_procedure
JE002828,2025-03-19T15:54:00,Accounts Receivable,Inventory,251131.34,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002829,2025-06-26T16:08:00,Cash,Inventory,15605.99,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002830,2025-01-16T13:27:00,Cash,Accounts Receivable,247634.0,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002831,2025-04-02T09:15:00,Accounts Receivable,Inventory,2458.03,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002832,2025-07-21T13:20:00,Cash,Revenue,4842.43,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002833,2025-06-01T16:59:00,Sales Returns,Revenue,38239.21,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002834,2025-08-27T16:25:00,Accounts Receivable,Accounts Receivable,24516.79,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002835,2025-04-25T17:28:00,Cash,Revenue,41445.49,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002836,2025-04-21T12:43:00,Cash,Inventory,7263.53,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002837,2025-07-04T09:18:00,Cash,Revenue,26284.16,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002838,2025-07-04T08:03:00,Cash,Revenue,90897.4,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002839,2025-08-31T17:45:00,Cash,Revenue,113278.81,CNY,manual,u004,Controller,False,Synthetic journal entry for audit analytics,37,High,weekend; manual; management user,False,True,False,False,True,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002840,2025-05-24T15:48:00,Sales Returns,Revenue,255433.76,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002841,2025-12-18T08:44:00,Accounts Receivable,Revenue,405516.06,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002842,2025-10-03T14:43:00,Sales Returns,Accounts Receivable,1422840.99,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002843,2025-04-04T14:43:00,Accounts Receivable,Accounts Receivable,2158.17,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002844,2025-10-06T11:23:00,Sales Returns,Revenue,1594.32,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002845,2025-02-05T08:25:00,Sales Returns,Revenue,81459.43,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002846,2025-08-05T15:38:00,Sales Returns,Accounts Receivable,149027.58,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002847,2025-07-17T18:39:00,Cash,Inventory,1266.93,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002848,2025-06-30T08:20:00,Accounts Receivable,Accounts Receivable,1530128.09,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002849,2025-01-07T11:19:00,Sales Returns,Revenue,12813.19,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002850,2025-04-09T17:46:00,Sales Returns,Revenue,411676.62,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002851,2025-08-11T13:59:00,Sales Returns,Revenue,8591.4,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002852,2025-03-19T18:37:00,Cash,Accounts Receivable,387556.72,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002853,2025-07-22T16:59:00,Cash,Accounts Receivable,4056.54,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002854,2025-12-10T17:48:00,Accounts Receivable,Accounts Receivable,1630.88,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002855,2025-06-11T18:24:00,Accounts Receivable,Inventory,977334.88,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002856,2025-11-21T13:57:00,Accounts Receivable,Accounts Receivable,776065.61,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002857,2025-09-15T10:49:00,Sales Returns,Revenue,46677.93,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002858,2025-08-15T15:55:00,Sales Returns,Accounts Receivable,30214.17,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002859,2025-07-09T17:28:00,Accounts Receivable,Revenue,36786.62,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002860,2025-03-17T16:21:00,Sales Returns,Accounts Receivable,2339.92,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002861,2025-07-30T12:42:00,Accounts Receivable,Revenue,131041.57,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002862,2025-12-06T09:10:00,Sales Returns,Inventory,268624.88,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002863,2025-09-14T12:47:00,Accounts Receivable,Accounts Receivable,182718.34,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002864,2025-01-01T12:31:00,Sales Returns,Revenue,13232.18,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002865,2025-07-20T18:20:00,Sales Returns,Inventory,57249.06,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002866,2025-06-10T14:37:00,Accounts Receivable,Inventory,82688.01,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002867,2025-03-05T15:16:00,Sales Returns,Revenue,18719.61,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002868,2025-07-02T17:57:00,Accounts Receivable,Inventory,25714.94,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002869,2025-12-09T14:50:00,Accounts Receivable,Accounts Receivable,150664.82,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002870,2025-08-17T17:52:00,Sales Returns,Inventory,22770.51,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002871,2025-03-10T17:30:00,Sales Returns,Accounts Receivable,5901.95,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002872,2025-12-10T14:36:00,Accounts Receivable,Inventory,48148.32,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002873,2025-07-12T08:15:00,Sales Returns,Inventory,1621.86,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002874,2025-09-10T09:51:00,Sales Returns,Inventory,7654.98,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002875,2025-07-07T15:54:00,Sales Returns,Revenue,2085.87,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002876,2025-12-27T10:49:00,Accounts Receivable,Inventory,17094.66,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002877,2025-12-30T10:20:00,Accounts Receivable,Revenue,6027.83,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,18,Medium,period end,True,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002878,2025-12-31T08:00:00,Accounts Receivable,Revenue,66932.88,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,18,Medium,period end,True,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002879,2025-04-06T17:05:00,Accounts Receivable,Accounts Receivable,1500137.75,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002880,2025-01-11T13:07:00,Cash,Accounts Receivable,5130.3,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002881,2025-04-11T10:48:00,Sales Returns,Inventory,70117.72,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002882,2025-06-13T17:15:00,Cash,Revenue,27506.68,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002883,2025-12-17T12:55:00,Accounts Receivable,Revenue,1407978.82,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002884,2025-07-03T08:51:00,Accounts Receivable,Revenue,1431705.83,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002885,2025-03-12T16:56:00,Sales Returns,Accounts Receivable,128577.33,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002886,2025-01-12T09:06:00,Cash,Accounts Receivable,367727.34,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002887,2025-09-21T13:54:00,Sales Returns,Revenue,1359586.16,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002888,2025-03-20T08:51:00,Cash,Inventory,752381.15,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002889,2025-07-09T11:19:00,Sales Returns,Revenue,3566.46,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002890,2025-12-24T15:42:00,Sales Returns,Revenue,36532.11,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002891,2025-04-26T17:55:00,Accounts Receivable,Inventory,2999.65,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002892,2025-12-13T18:29:00,Cash,Revenue,1690.96,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002893,2025-06-12T16:01:00,Sales Returns,Inventory,1481.3,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002894,2025-06-08T10:44:00,Cash,Accounts Receivable,13430.81,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002895,2025-02-27T17:30:00,Sales Returns,Revenue,477950.56,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002896,2025-09-28T12:10:00,Accounts Receivable,Revenue,1543.26,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002897,2025-02-12T14:16:00,Accounts Receivable,Accounts Receivable,2202.2,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002898,2025-07-14T09:00:00,Accounts Receivable,Revenue,1125142.51,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002899,2025-04-04T18:12:00,Accounts Receivable,Accounts Receivable,85765.09,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002900,2025-01-23T09:17:00,Sales Returns,Revenue,14921.31,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002901,2025-08-08T10:32:00,Accounts Receivable,Accounts Receivable,320236.34,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002902,2025-06-15T13:35:00,Accounts Receivable,Revenue,1137.37,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002903,2025-10-22T18:10:00,Accounts Receivable,Inventory,4155.07,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002904,2025-09-21T13:54:00,Accounts Receivable,Accounts Receivable,119278.43,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002905,2025-03-22T14:13:00,Cash,Inventory,189813.63,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002906,2025-11-02T18:30:00,Accounts Receivable,Accounts Receivable,137002.97,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002907,2025-11-29T15:11:00,Cash,Inventory,236446.46,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002908,2025-05-03T13:21:00,Sales Returns,Inventory,38851.69,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002909,2025-03-22T10:47:00,Sales Returns,Revenue,2623.81,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002910,2025-11-30T18:47:00,Accounts Receivable,Revenue,4999.23,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002911,2025-04-10T14:57:00,Sales Returns,Inventory,20829.37,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002912,2025-03-15T16:15:00,Sales Returns,Accounts Receivable,26506.22,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002913,2025-03-21T08:28:00,Sales Returns,Accounts Receivable,337682.77,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics,15,Medium,management user,False,False,False,False,False,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002914,2025-09-27T18:51:00,Cash,Revenue,444490.26,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002915,2025-02-07T08:00:00,Accounts Receivable,Revenue,339411.5,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002916,2025-12-05T15:04:00,Cash,Revenue,4296.07,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002917,2025-09-16T14:44:00,Sales Returns,Revenue,49390.27,CNY,subledger,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002918,2025-11-30T10:44:00,Cash,Inventory,96811.17,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002919,2025-09-11T13:00:00,Cash,Accounts Receivable,1648.26,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002920,2025-12-24T13:50:00,Accounts Receivable,Revenue,3192.76,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002921,2025-03-09T16:27:00,Sales Returns,Inventory,17057.98,CNY,manual,u001,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002922,2025-03-25T08:44:00,Cash,Accounts Receivable,9995.67,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002923,2025-02-18T12:33:00,Cash,Accounts Receivable,131428.02,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002924,2025-12-17T09:38:00,Accounts Receivable,Accounts Receivable,64117.04,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002925,2025-07-15T13:17:00,Sales Returns,Accounts Receivable,120287.46,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002926,2025-06-19T12:09:00,Cash,Accounts Receivable,522892.82,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002927,2025-03-17T17:47:00,Cash,Inventory,239214.99,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002928,2025-09-20T13:44:00,Accounts Receivable,Revenue,451942.38,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002929,2025-02-08T18:47:00,Accounts Receivable,Accounts Receivable,1328371.13,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002930,2025-06-20T17:53:00,Sales Returns,Accounts Receivable,11158.14,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002931,2025-01-11T11:39:00,Sales Returns,Accounts Receivable,3249.14,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002932,2025-06-13T18:08:00,Sales Returns,Revenue,1877.01,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002933,2025-07-05T17:43:00,Accounts Receivable,Accounts Receivable,67484.94,CNY,subledger,u004,Controller,False,Synthetic journal entry for audit analytics,25,Medium,weekend; management user,False,True,False,False,False,True,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002934,2025-11-28T12:45:00,Cash,Revenue,4010.81,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002935,2025-01-21T09:51:00,Sales Returns,Inventory,2673.17,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002936,2025-02-21T10:34:00,Cash,Revenue,6987.41,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002937,2025-08-24T17:20:00,Sales Returns,Inventory,30059.58,CNY,manual,u002,Accountant,False,Synthetic journal entry for audit analytics,22,Medium,weekend; manual,False,True,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002938,2025-04-01T09:40:00,Accounts Receivable,Accounts Receivable,547126.02,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002939,2025-09-21T12:04:00,Cash,Inventory,100704.16,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002940,2025-01-24T12:11:00,Accounts Receivable,Inventory,318277.0,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002941,2025-09-26T10:33:00,Sales Returns,Accounts Receivable,1409452.46,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002942,2025-02-27T10:04:00,Sales Returns,Revenue,18150.31,CNY,subledger,u001,Accountant,False,Synthetic journal entry for audit analytics,0,Low,,False,False,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002943,2025-12-19T17:05:00,Accounts Receivable,Accounts Receivable,277094.35,CNY,manual,u003,Senior Accountant,False,Synthetic journal entry for audit analytics,12,Low,manual,False,False,False,False,True,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002944,2025-08-30T14:01:00,Accounts Receivable,Inventory,4083.96,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002945,2025-03-29T11:20:00,Accounts Receivable,Accounts Receivable,34637.03,CNY,subledger,u002,Accountant,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
JE002946,2025-12-07T12:39:00,Sales Returns,Accounts Receivable,6671.05,CNY,automated,batch,System,False,Synthetic journal entry for audit analytics,10,Low,weekend,False,True,False,False,False,False,False,False,"Inspect journal support, preparer/approver and posting rationale"
